pullSeqNo,producedFrameNumber,pullAtNs,latencyNs
996,1048,27659246675000,16665000
997,1049,27659291787916,28269625
998,1051,27659334877833,4854583
999,1052,27659378680416,15257708
1000,1053,27659422346708,25434708
1001,1055,27659467859916,4943750
1002,1055,27659472936708,10020542
1003,1056,27659510620583,14287375
1004,1057,27659555044125,25375792
1005,1059,27659599693250,3352459
1006,1059,27659604691208,8350417
1007,1060,27659642996333,13372208
1008,1061,27659687159500,24053792
1009,1063,27659731816250,2102750
1010,1063,27659736746666,7033166
1011,1064,27659776423750,13363334
1012,1065,27659820261333,23858542
1013,1065,27659825167875,28765084
1014,1067,27659870433750,7814834
1015,1068,27659910828916,14397666
1016,1069,27659954590625,24835000
1017,1069,27659959485375,29729750
1018,1071,27660004842166,8337250
1019,1072,27660043476833,13715292
1020,1073,27660087156958,23927917
1021,1073,27660092075166,28846125
1022,1075,27660136967500,7138042
1023,1076,27660176591416,13406083
1024,1077,27660220732000,24184000
1025,1077,27660225615333,29067333
1026,1079,27660270583250,7372209
1027,1080,27660310099875,13517375
1028,1081,27660353910375,23952792
1029,1082,27660380254500,16743084
1030,1083,27660425344541,28669958
1031,1084,27660430335541,339916
1032,1085,27660469838791,6561875
1033,1086,27660513830583,17122875
1034,1087,27660558399916,28308250
1035,1088,27660563428833,68292
1036,1089,27660602329375,5690792
1037,1090,27660646333416,16242916
1038,1091,27660691759041,28243000
1039,1091,27660696771000,33254959
1040,1093,27660736456375,6903875
1041,1094,27660779708916,16731791
1042,1095,27660824434166,28180708
1043,1095,27660829406833,33153375
1044,1097,27660869301000,6319792
1045,1098,27660913084833,16748625
1046,1099,27660957915875,28159959
1047,1099,27660962956833,33200917
1048,1101,27661003449791,7123958
1049,1102,27661047939541,18182416
1050,1103,27661092643666,29494791
1051,1104,27661118537958,22158375
1052,1104,27661123409500,27029917
1053,1105,27661162327166,32354041
1054,1107,27661207431125,11022959
1055,1108,27661252671458,22843083
1056,1110,27661297100083,644333
1057,1111,27661341373375,11542084
1058,1112,27661385939541,22737875
1059,1114,27661430348333,524333
1060,1115,27661475697625,12498250
1061,1116,27661527517416,30971833
1062,1117,27661532474541,2596583
1063,1118,27661571577666,8336958
1064,1119,27661616966875,20357500
1065,1120,27661661532791,31524333
1066,1121,27661666566083,3153458
1067,1122,27661705519750,8893250
1068,1123,27661750217458,20179542
1069,1125,27661801681916,5009333
1070,1125,27661806603875,9931292
1071,1126,27661845287541,15234666
1072,1127,27661889378875,26334042
1073,1127,27661894286041,31241208
1074,1129,27661934730291,4681833
1075,1130,27661965352041,2024666
1076,1131,27662003789791,7668250
1077,1132,27662047434416,17318333
1078,1133,27662091865000,28493959
1079,1134,27662096850750,77000
1080,1135,27662136744958,6662000
1081,1136,27662180753791,17336750
1082,1137,27662225079166,28259958
1083,1137,27662230099166,33279958
1084,1139,27662270053791,6661458
1085,1140,27662314231291,17465250
1086,1141,27662357986333,27813167
1087,1141,27662362942000,32768834
1088,1143,27662403246583,6501417
1089,1144,27662446251541,16134291
1090,1145,27662491274291,27786333
1091,1145,27662496198500,32710542
1092,1147,27662535716750,5657125
1093,1148,27662580166541,16772208
1094,1149,27662624722916,28022125
1095,1149,27662629621083,32920292
1096,1151,27662669302166,5918958
1097,1152,27662712742375,16020750
1098,1153,27662757371166,27266583
1099,1153,27662762260125,32155542
1100,1155,27662801740583,5020875
1101,1156,27662832289250,2233292
1102,1157,27662870695625,7325417
1103,1158,27662914463916,17990125
1104,1159,27662957697250,27508250
1105,1159,27662962648708,32459708
1106,1161,27663002265625,5573625
1107,1162,27663032420291,2424291
1108,1163,27663071487125,8082167
1109,1164,27663116534916,20578500
1110,1165,27663160392958,30660750
1111,1166,27663185924333,22615417
1112,1166,27663190758625,27449709
1113,1168,27663230074625,50792
1114,1168,27663260795000,30771167
1115,1170,27663299704541,3013208
1116,1171,27663344526458,14514375
1117,1172,27663388041250,24584584
1118,1172,27663392971875,29515209
1119,1174,27663433039541,3014166
1120,1175,27663478430375,15101750
1121,1176,27663522424916,25637750
1122,1176,27663527340833,30553667
1123,1178,27663567026541,3689708
1124,1179,27663612390583,15669625
1125,1180,27663656318833,26208375
1126,1180,27663661225625,31115167
1127,1182,27663701367833,4672375
1128,1183,27663745566708,15531917
1129,1184,27663789426833,25949875
1130,1184,27663794337041,30860083
1131,1186,27663834488083,4446958
1132,1187,27663879119750,15805042
1133,1188,27663923111208,26353292
1134,1188,27663927997625,31239709
1135,1190,27663967524208,4155042
1136,1191,27664011858083,15175917
1137,1192,27664042049083,11976042
1138,1193,27664080973041,17525125
1139,1194,27664126114875,29437209
1140,1195,27664131124916,1677458
1141,1196,27664171155958,7768458
1142,1197,27664215035916,18609000
1143,1198,27664259686833,29648625
1144,1199,27664264767250,1346125
1145,1200,27664303529166,6839291
1146,1201,27664347436083,17313208
1147,1202,27664392014375,28660875
1148,1203,27664396955875,151584
1149,1204,27664436586041,7354458
1150,1205,27664480488083,17051625
1151,1206,27664524544750,27857917
1152,1206,27664529437083,32750250
1153,1208,27664569423250,6055417
1154,1209,27664598928416,2277791
1155,1210,27664637826708,7787958
1156,1211,27664681499000,18041500
1157,1212,27664725734125,28939459
1158,1213,27664730711208,586750
1159,1214,27664770054250,6605167
1160,1215,27664813951250,17072834
1161,1216,27664859665791,29614458
1162,1217,27664864662541,1251583
1163,1218,27664904456375,7723459
1164,1219,27664948260666,18602125
1165,1220,27664993211708,29752250
1166,1221,27664998279208,1523583
1167,1222,27665038090916,8035833
1168,1223,27665081758666,18386750
1169,1224,27665126266458,29460792
1170,1225,27665131345333,1200667
1171,1226,27665170399541,7037166
1172,1227,27665214469250,17702584
1173,1228,27665257924750,27741125
1174,1228,27665262902375,32718750
1175,1230,27665302284666,5596333
1176,1231,27665333250583,3273833
1177,1232,27665371858916,8483958
1178,1233,27665416089625,19334042
1179,1234,27665460920708,30809708
1180,1235,27665486850958,23441667
1181,1235,27665491785416,28376125
1182,1236,27665529969041,33075791
1183,1238,27665573935083,10573333
1184,1239,27665618680125,21903375
1185,1240,27665662817083,32522542
1186,1241,27665667807750,4104500
1187,1242,27665706538208,9847333
1188,1243,27665752100625,21989209
1189,1244,27665796228833,32598292
1190,1245,27665801182708,4084583
1191,1246,27665839960916,9948875
1192,1247,27665885180250,21749667
1193,1248,27665929095333,32123125
1194,1249,27665934158625,3779209
1195,1250,27665973386000,10440000
1196,1251,27666018154000,21434334
1197,1252,27666062645291,32342666
1198,1253,27666067635208,3949375
1199,1254,27666106554916,9844708
1200,1255,27666151257291,21131250
1201,1256,27666196038208,32434458
1202,1257,27666201043291,4001708
1203,1258,27666240141916,10117500
1204,1259,27666285483708,22286958
1205,1261,27666336814125,7674042
1206,1261,27666341731208,12591125
1207,1262,27666380905333,17445417
1208,1263,27666424138125,27274917
1209,1263,27666429035916,32172708
1210,1265,27666468672208,5891250
1211,1266,27666514253875,17596167
1212,1267,27666559131416,29012791
1213,1268,27666564070416,652416
1214,1269,27666604214958,7542375
1215,1270,27666647834916,17774000
1216,1271,27666692599375,29163125
1217,1272,27666697562666,873041
1218,1273,27666737106791,7079500
1219,1274,27666767657541,4000333
1220,1275,27666806251916,9486458
1221,1276,27666851413125,21319125
1222,1277,27666895399916,31851000
1223,1278,27666920702333,23598375
1224,1279,27666946547291,16568458
1225,1279,27666951437291,21458458
1226,1280,27666994521375,31588667
1227,1282,27667034365250,5263917
1228,1283,27667079110541,15764958
1229,1284,27667121362625,24626500
1230,1284,27667126284708,29548583
1231,1286,27667165466833,2094208
1232,1287,27667209907750,13660959
1233,1288,27667255309625,25265667
1234,1289,27667286901333,23438250
1235,1291,27667331438625,1463042
1236,1292,27667371120583,7734917
1237,1293,27667415299208,18559250
1238,1294,27667460461958,30445500
1239,1295,27667465424333,2011500
1240,1296,27667504924708,8199458
1241,1297,27667548597000,18541625
1242,1298,27667592602250,29090125
1243,1299,27667597606333,853625
1244,1300,27667637309500,7264209
1245,1301,27667667771666,4030041
1246,1302,27667706395916,9687125
1247,1303,27667751511250,21425542
1248,1304,27667795977916,32349208
1249,1305,27667821703750,24773250
1250,1305,27667826598833,29668333
1251,1307,27667865549000,2204792
1252,1308,27667910458666,13790708
1253,1309,27667955004583,24959833
1254,1311,27667999069833,2867000
1255,1312,27668044075708,14067792
1256,1313,27668088340875,25199292
1257,1315,27668132205458,2161708
1258,1316,27668177291708,13914917
1259,1317,27668221596541,24888583
1260,1319,27668265411625,2015292
1261,1320,27668310654541,13930875
1262,1321,27668355521291,25454166
1263,1323,27668399383125,2692459
1264,1324,27668444286458,14295208
1265,1325,27668496149250,32768042
1266,1326,27668501168083,4113042
1267,1327,27668540248083,10200292
1268,1328,27668585419375,22001542
1269,1329,27668629678125,32710084
1270,1330,27668634801958,4386625
1271,1331,27668672022000,8583084
1272,1332,27668715783666,19081625
1273,1333,27668760647375,30540292
1274,1334,27668765629916,2298208
1275,1335,27668805052458,8326250
1276,1336,27668836518375,6490417
1277,1337,27668874477083,11117083
1278,1338,27668919332708,22576667
1279,1340,27668964318666,986125
1280,1340,27668969275916,5943375
1281,1341,27669009152708,12932750
1282,1342,27669053990583,23892417
1283,1344,27669104834583,8025042
1284,1345,27669148617416,18521208
1285,1346,27669193408625,29963917
1286,1347,27669198413750,1653042
1287,1348,27669238325250,8261375
1288,1349,27669282449125,19078667
1289,1350,27669327268333,30586708
1290,1351,27669332276666,2205458
1291,1352,27669372054083,8671458
1292,1353,27669416317208,19609708
1293,1354,27669447595666,17479750
1294,1355,27669487031375,23611334
1295,1357,27669530772041,790125
1296,1357,27669535692541,5710625
1297,1358,27669573340833,9930292
1298,1359,27669617072625,20305750
1299,1360,27669661707750,31596417
1300,1361,27669666766375,3156792
1301,1362,27669705352750,9036125
1302,1363,27669749273458,19168750
1303,1364,27669794796750,31324584
1304,1365,27669799821083,3796917
1305,1366,27669839059041,9009958
1306,1367,27669882617250,19245084
1307,1368,27669927321375,30649750
1308,1369,27669932324958,2235083
1309,1370,27669972122416,9509791
1310,1371,27670015662500,19468917
1311,1372,27670060524875,30508459
1312,1373,27670065536541,2115708
1313,1374,27670104961125,8241042
1314,1375,27670135085791,5356208
1315,1376,27670174410541,11017041
1316,1377,27670219312666,23044625
1317,1379,27670264319000,1005167
1318,1379,27670269283916,5970083
1319,1380,27670308139083,11384375
1320,1381,27670352923458,22830083
1321,1382,27670396701375,33146334
1322,1383,27670401703250,4950417
1323,1384,27670439828125,9766875
1324,1385,27670483542291,20141583
1325,1386,27670528163500,31374292
1326,1387,27670533145500,3085625
1327,1388,27670573015500,9695125
1328,1389,27670616890833,20117500
1329,1390,27670661632416,31551250
1330,1391,27670666588708,3204708
1331,1392,27670706471666,9754708
1332,1393,27670750228750,20181709
1333,1394,27670795281875,31914959
1334,1395,27670800325833,4177458
1335,1396,27670840026083,9985333
1336,1397,27670890987041,27567375
1337,1397,27670895843125,32423459
1338,1399,27670936422875,7014209
1339,1400,27670981213416,17666750
1340,1401,27671025366041,28597916
1341,1402,27671030372916,765666
1342,1403,27671070487333,7110750
1343,1404,27671115244958,18558083
1344,1405,27671159094083,29005500
1345,1406,27671164049291,706291
1346,1407,27671204263416,7595375
1347,1408,27671247953208,17920500
1348,1409,27671292233708,28870125
1349,1410,27671297238416,564291
1350,1411,27671337638666,7653958
1351,1412,27671381581416,18231500
1352,1413,27671425665125,29028625
1353,1414,27671430680375,654417
1354,1415,27671470062625,6737709
1355,1416,27671514737375,17745792
1356,1417,27671558717125,28628625
1357,1418,27671563786625,1175875
1358,1419,27671603947458,7231875
1359,1420,27671648956916,18938666
1360,1421,27671692821666,29399083
1361,1422,27671697749541,1017375
1362,1423,27671737482500,7418834
1363,1424,27671783098375,19737750
1364,1425,27671828075875,31343167
1365,1426,27671833036291,3013500
1366,1427,27671872874041,9527041
1367,1428,27671916752833,20047375
1368,1429,27671961412416,31373875
1369,1430,27671966393708,3005042
1370,1431,27672005946250,9267917
1371,1432,27672049952083,20368208
1372,1433,27672094545875,31182250
1373,1434,27672099621041,2889416
1374,1435,27672139894875,9878959
1375,1436,27672183761083,20396042
1376,1437,27672228352666,31681875
1377,1438,27672233341541,3182166
1378,1439,27672272848541,9487208
1379,1440,27672303942541,7260666
1380,1441,27672343181083,13157958
1381,1442,27672374089416,10724541
1382,1443,27672412981625,16314084
1383,1444,27672456785583,26705833
1384,1446,27672500772541,3919708
1385,1447,27672545462000,15440959
1386,1448,27672590309583,26937167
1387,1450,27672633869208,3862125
1388,1451,27672678905208,15509708
1389,1452,27672723462333,26739958
1390,1454,27672767201833,3872833
1391,1455,27672810801458,14110500
1392,1456,27672855672250,25651250
1393,1458,27672898077958,1382208
1394,1459,27672941121375,11071125
1395,1460,27672984435958,21023125
1396,1461,27673029261250,32410292
1397,1462,27673034218541,3990125
1398,1463,27673073920916,11018708
1399,1464,27673118205541,21516083
1400,1465,27673162774041,32482041
1401,1466,27673167755416,4016000
1402,1467,27673207450250,11231125
1403,1468,27673251398000,21363334
1404,1469,27673295933500,32422875
1405,1470,27673300908125,3981792
1406,1471,27673340526875,10520000
1407,1472,27673384908083,21496583
1408,1473,27673429855250,32935084
1409,1474,27673434970666,4656000
1410,1475,27673474135125,10766375
1411,1476,27673518088083,21344958
1412,1477,27673562927833,32653542
1413,1478,27673567898833,4126750
1414,1479,27673607597000,10915417
1415,1480,27673651582291,21564291
1416,1481,27673696527416,32870833
1417,1482,27673701587458,4484750
1418,1483,27673741335708,11302708
1419,1484,27673785613083,22267667
1420,1486,27673830664166,617208
1421,1486,27673856322500,26275542
1422,1487,27673882712833,19752458
1423,1487,27673887599458,24639083
1424,1489,27673931289375,1203959
1425,1490,27673970909625,7560000
1426,1491,27674015948375,19259667
1427,1492,27674059100458,29009167
1428,1493,27674064194583,1289667
1429,1494,27674103630416,6924750
1430,1495,27674148478500,18362375
1431,1496,27674178691833,15359208
1432,1497,27674217495791,20686166
1433,1498,27674262560708,32421542
1434,1499,27674267539708,3964667
1435,1500,27674307343458,10661375
1436,1501,27674351423416,21352250
1437,1502,27674396005041,32482958
1438,1503,27674401007375,4069542
1439,1504,27674440498208,10475042
1440,1505,27674484578375,21223542
1441,1506,27674529577208,32737583
1442,1507,27674534597958,4173583
1443,1508,27674574442375,11092500
1444,1509,27674618923291,22164500
1445,1511,27674664153083,793833
1446,1511,27674690188041,26828791
1447,1511,27674695059625,31700375
1448,1513,27674734101916,5067958
1449,1514,27674779271875,15843542
1450,1515,27674810279291,13618125
1451,1516,27674850374125,20338000
1452,1517,27674893706541,31007083
1453,1518,27674898721750,2949000
1454,1519,27674938710541,9566083
1455,1520,27674984057375,20712125
1456,1521,27675029217958,33205333
1457,1522,27675034170000,3935459
1458,1523,27675073477666,10947791
1459,1524,27675103315750,6554792
1460,1525,27675142551625,12508834
1461,1526,27675187687708,25074000
1462,1528,27675232332000,2299334
1463,1528,27675237320083,7287417
1464,1529,27675276748041,13381041
1465,1530,27675322136291,26123875
1466,1532,27675366767083,3419958
1467,1532,27675371763083,8415958
1468,1533,27675410771750,14059959
1469,1534,27675455420250,26005334
1470,1536,27675507002416,10975083
1471,1536,27675511950083,15922750
1472,1537,27675550865291,20754291
1473,1538,27675595169250,31665292
1474,1539,27675600168458,3302833
1475,1540,27675639860916,10476583
1476,1541,27675670686041,7259875
1477,1542,27675709434500,13547875
1478,1543,27675754358916,24883458
1479,1545,27675799224375,2528417
1480,1545,27675804285875,7589917
1481,1546,27675841418875,11395000
1482,1547,27675885434958,22035292
1483,1549,27675930113958,87042
1484,1549,27675935053000,5026084
1485,1550,27675974755541,11884458
1486,1551,27676006363041,9599041
1487,1552,27676046828541,17007416
1488,1553,27676091399416,28458500
1489,1555,27676135440083,5417708
1490,1556,27676180712458,17372667
1491,1557,27676225511500,29251584
1492,1558,27676256599041,26907333
1493,1560,27676301289166,4897083
1494,1561,27676341374291,11726583
1495,1562,27676385972000,22518334
1496,1564,27676430291958,255625
1497,1564,27676435253125,5216792
1498,1565,27676474522666,11483416
1499,1566,27676518518958,21728167
1500,1567,27676563215250,33258584
1501,1568,27676568227458,4439500
1502,1569,27676608640666,12210375
1503,1570,27676652383041,22371583
1504,1572,27676697279916,593000
1505,1572,27676702217083,5530167
1506,1573,27676741976208,12161292
1507,1574,27676785806833,22371875
1508,1576,27676831114083,1077708
1509,1576,27676836140916,6104541
1510,1577,27676875413833,12162750
1511,1578,27676918855916,22129041
1512,1580,27676964106041,764000
1513,1580,27676969052416,5710375
1514,1581,27677009177916,12583041
1515,1582,27677053007916,22906916
1516,1584,27677098077875,1851250
1517,1584,27677103057291,6830666
1518,1585,27677142319916,12314875
1519,1586,27677173538375,10150959
1520,1587,27677213959750,17199584
1521,1588,27677258748833,28707667
1522,1590,27677302538625,5895834
1523,1591,27677347746916,17586208
1524,1592,27677392684541,29246000
1525,1594,27677436771000,6762167
1526,1595,27677481134958,17396750
1527,1596,27677525411291,28612291
1528,1598,27677569651250,6312917
1529,1599,27677614719208,17748375
1530,1601,27677666075166,2724625
1531,1601,27677670954791,7604250
1532,1602,27677709260541,12573166
1533,1603,27677753280375,23202792
1534,1605,27677798522375,1817209
1535,1605,27677803485875,6780709
1536,1606,27677842169833,13121625
1537,1607,27677886410958,23009917
1538,1609,27677931710166,1668333
1539,1609,27677936699166,6657333
1540,1610,27677976240875,12916167
1541,1611,27678020617375,23911917
1542,1613,27678066061250,2663625
1543,1613,27678091596708,28199083
1544,1614,27678096566291,340958
1545,1615,27678134938291,5774666
1546,1616,27678179454750,16075625
1547,1617,27678224586000,27856375
1548,1618,27678255174041,24888833
1549,1620,27678299222000,2488417
1550,1621,27678339406250,9433750
1551,1622,27678384558166,21206416
1552,1623,27678430048541,33082916
1553,1624,27678434977250,4921792
1554,1625,27678475497708,12112292
1555,1626,27678520004125,23328625
1556,1628,27678565412000,3035875
1557,1628,27678570378958,8002833
1558,1629,27678610586291,14885083
1559,1630,27678656047375,26674959
1560,1632,27678701378000,5604667
1561,1632,27678706350250,10576917
1562,1633,27678746526250,17392584
1563,1634,27678792257791,29428125
1564,1636,27678837235875,8093167
1565,1637,27678882731625,20178500
1566,1638,27678913639916,17778750
1567,1639,27678953121166,23924541
1568,1641,27678999064333,3152125
1569,1641,27679004074750,8162542
1570,1642,27679043989333,14745292
1571,1643,27679089882041,27248875
1572,1645,27679136089875,6777042
1573,1645,27679141107583,11794750
1574,1646,27679182186958,19548292
1575,1647,27679227892708,31855167
1576,1649,27679273888333,11245792
1577,1650,27679318532333,22553542
1578,1652,27679364050083,1422500
1579,1652,27679369033875,6406292
1580,1653,27679410243416,14141958
1581,1654,27679455385875,25967375
1582,1656,27679501578250,5499334
1583,1656,27679506551958,10473042
1584,1657,27679547089166,17658458
1585,1658,27679593378833,30464958
1586,1660,27679638053208,8629958
1587,1661,27679684396875,21566084
1588,1662,27679728423708,32060917
1589,1663,27679733504916,4045416
1590,1664,27679774843791,12040666
1591,1665,27679819488583,23053958
1592,1667,27679866109458,3238583
1593,1667,27679892587208,29716333
1594,1668,27679897436000,1273792
1595,1669,27679938253041,8681791
1596,1670,27679984364958,21467292
1597,1672,27680029705583,122708
1598,1672,27680034652083,5069208
1599,1673,27680075500875,12525417
1600,1674,27680106200416,10388875
1601,1675,27680146651125,17018834
1602,1676,27680193118208,30120958
1603,1678,27680238674833,9026375
1604,1679,27680285409916,22341125
1605,1681,27680331137458,1430208
1606,1681,27680336005625,6298375
1607,1682,27680377248083,14116417
1608,1683,27680422719166,26280291
1609,1685,27680469760500,6662584
1610,1685,27680474728125,11630209
1611,1686,27680515914750,19460584
1612,1687,27680561116541,31279083
1613,1689,27680607581250,11135417
1614,1690,27680653131250,23299292
1615,1692,27680700150583,3630792
1616,1692,27680727070916,30551125
1617,1693,27680732023916,2224291
1618,1694,27680773134625,9954084
1619,1695,27680819970000,23386625
1620,1697,27680867169500,3881709
1621,1697,27680893432458,30144667
1622,1698,27680898332833,1780083
1623,1699,27680939093666,9188500
1624,1700,27680985251458,21984792
1625,1702,27681030991375,1029542
1626,1702,27681035882583,5920750
1627,1703,27681076832291,13425541
1628,1704,27681122836291,26635333
1629,1704,27681127706916,31505958
1630,1706,27681174566041,11159750
1631,1707,27681215623166,18877041
1632,1708,27681260862625,30294959
1633,1709,27681266099666,2982208
1634,1710,27681307010791,10659041
1635,1711,27681359700583,29964375
1636,1713,27681408885250,12368167
1637,1714,27681447050750,17066500
1638,1715,27681491023125,27962459
1639,1717,27681542343125,12610709
1640,1717,27681547505250,17772834
1641,1718,27681591860083,28598500
1642,1720,27681640946541,11177333
1643,1722,27681701706291,5122000
1644,1723,27681734587083,4631625
1645,1724,27681765348708,2102375
1646,1724,27681794392500,31146167
1647,1725,27681799510791,2815416
1648,1726,27681841943333,12144000
1649,1727,27681875964791,12691083
1650,1728,27681920873875,24280125
1651,1730,27681973117750,9919125
1652,1731,27682024101583,27552208
1653,1733,27682076012958,13179875
1654,1734,27682105738416,9085708
1655,1735,27682133735791,4241125
1656,1735,27682161689041,32194375
1657,1736,27682191844083,28465625
1658,1737,27682197001416,841750
1659,1738,27682240748333,10667167
1660,1739,27682289221000,25811542
1661,1741,27682341164958,11138167
1662,1742,27682392559875,29212459
1663,1744,27682442292541,12176041
1664,1745,27682477302041,13906125
1665,1746,27682522600166,25849916
1666,1748,27682573188083,10248542
1667,1748,27682578352500,15412959
1668,1749,27682625381041,29119875
1669,1751,27682675594333,12599792
1670,1752,27682724802500,28494584
1671,1752,27682729788333,33480417
1672,1754,27682775581333,12555458
1673,1755,27682811630916,15331708
1674,1756,27682856710625,26984125
1675,1758,27682908124500,11773750
1676,1759,27682960287333,30541375
1677,1760,27682996023500,32971750
1678,1762,27683040351166,10583458
1679,1763,27683091715000,28594375
1680,1765,27683142334208,12558292
1681,1766,27683176304208,13091875
1682,1767,27683222396708,25886417
1683,1769,27683274772625,11594250
1684,1770,27683323937750,27371584
1685,1772,27683374977208,11744250
1686,1773,27683426448375,29909334
1687,1775,27683477775666,14514333
1688,1776,27683511709708,15129167
1689,1777,27683558212333,28251667
1690,1779,27683610261000,13486792
1691,1780,27683659832291,29829541
1692,1781,27683689393833,25960042
1693,1781,27683694313125,30879334
1694,1783,27683738840000,8733042
1695,1785,27683798501416,1761250
1696,1785,27683826284166,29544000
1697,1786,27683831411166,1363000
1698,1787,27683876468708,13106208
1699,1788,27683925142958,28396167
1700,1789,27683930314958,217042
1701,1790,27683975371250,11998000
1702,1791,27684027887625,31685792
1703,1793,27684065860541,2425666
1704,1794,27684110858791,14132208
1705,1795,27684159299625,29701917
1706,1796,27684188488791,25100333
1707,1796,27684193636208,30247750
1708,1798,27684240983875,10896375
1709,1799,27684293935666,30545208
