pullSeqNo,producedFrameNumber,pullAtNs,latencyNs
997,997,27590430051958,9952542
998,998,27590451948333,726958
999,999,27590493814708,8418208
1000,1000,27590527064333,8301125
1001,1001,27590560517500,8786625
1002,1002,27590593889916,8500583
1003,1003,27590627469083,7473292
1004,1004,27590660853916,7397708
1005,1005,27590693768458,8240667
1006,1006,27590727199416,8833666
1007,1007,27590760421500,8333959
1008,1008,27590793982541,8621000
1009,1009,27590827162583,8491125
1010,1010,27590860919833,7585250
1011,1011,27590894273333,7604833
1012,1012,27590927609875,7456167
1013,1013,27590960876041,7566708
1014,1014,27590994237333,7669208
1015,1015,27591027654083,7676375
1016,1016,27591061009541,7629333
1017,1017,27591094022166,8699833
1018,1018,27591118995750,1446542
1019,1019,27591160967208,7520917
1020,1020,27591194366166,7961916
1021,1021,27591227755750,7883209
1022,1022,27591260644541,7918166
1023,1023,27591294200333,9115458
1024,1024,27591319113625,800959
1025,1025,27591361048458,7713458
1026,1026,27591394483541,7880000
1027,1027,27591427446000,8575542
1028,1028,27591461240791,8810208
1029,1029,27591494497583,7812333
1030,1030,27591527920791,7997416
1031,1031,27591560793333,8093292
1032,1032,27591585807333,1279958
1033,1033,27591627880708,7767792
1034,1034,27591660931958,7977458
1035,1035,27591694593416,7951250
1036,1036,27591727965375,7862542
1037,1037,27591760906291,8138250
1038,1038,27591785854916,1895125
1039,1039,27591827964750,8076792
1040,1040,27591861020208,8448833
1041,1041,27591894727333,8023750
1042,1042,27591927989458,8043417
1043,1043,27591961324166,8066833
1044,1044,27591994699333,8049667
1045,1045,27592027974791,8042000
1046,1046,27592061413500,8091042
1047,1047,27592094715750,8135792
1048,1048,27592127705041,8242958
1049,1049,27592152736083,1767208
1050,1050,27592194465250,8200375
1051,1051,27592227800208,7883958
1052,1052,27592261550291,8290208
1053,1053,27592294820333,8164083
1054,1054,27592328255416,8091375
1055,1055,27592361120000,8385667
1056,1056,27592386095041,1214791
1057,1057,27592428177500,8259917
1058,1058,27592461634500,8242750
1059,1059,27592494906416,8429791
1060,1060,27592528321083,8494250
1061,1061,27592561175416,8578666
1062,1062,27592586250041,1450583
1063,1063,27592628270416,8312291
1064,1064,27592661592458,8107750
1065,1065,27592694993416,8264375
1066,1066,27592728400958,8497583
1067,1067,27592761608166,8217000
1068,1068,27592795028166,8349166
1069,1069,27592828039375,8629167
1070,1070,27592853028666,1553333
1071,1071,27592895001000,8382834
1072,1072,27592928417125,8520334
1073,1073,27592961795333,8498167
1074,1074,27592994737125,8643042
1075,1075,27593019669791,1742125
1076,1076,27593061865208,8553667
1077,1077,27593095187041,8820708
1078,1078,27593128469375,8466417
1079,1079,27593161861250,8584792
1080,1080,27593195222416,9105500
1081,1081,27593228586208,8507000
1082,1082,27593261884708,8545000
1083,1083,27593295215500,8630125
1084,1084,27593328607833,8737917
1085,1085,27593361469333,8685000
1086,1086,27593386510666,1832875
1087,1087,27593420161208,2364708
1088,1088,27593453172208,2121292
1089,1089,27593503894958,18699833
1090,1090,27593519863000,1983417
1091,1091,27593553231458,1896542
1092,1092,27593595490916,8981666
1093,1093,27593620041291,2062083
1094,1094,27593661860541,8351166
1095,1095,27593697532583,12214625
1096,1096,27593724265708,6286708
1097,1097,27593758351375,5984709
1098,1098,27593795348958,8619500
1099,1099,27593828758416,8747750
1100,1100,27593853669166,1125833
1101,1101,27593895545708,8518000
1102,1102,27593928757041,8626791
1103,1103,27593967235625,13751500
1104,1104,27593987133458,2096250
1105,1105,27594028855333,8777833
1106,1106,27594053827916,1622166
1107,1107,27594095329416,8586000
1108,1108,27594120126541,1719000
1109,1109,27594162264791,8825000
1110,1110,27594186817916,1633291
1111,1111,27594228981041,8906583
1112,1112,27594253559666,1812666
1113,1113,27594295597666,9024583
1114,1114,27594320259125,1801167
1115,1115,27594362081208,8688542
1116,1116,27594386905166,2381333
1117,1117,27594429019583,8814500
1118,1118,27594462344875,9290000
1119,1119,27594495669500,9246375
1120,1120,27594528625541,8906291
1121,1121,27594553554000,2322834
1122,1122,27594595773083,9278333
1123,1123,27594629138583,8985625
1124,1124,27594662514333,9146625
1125,1125,27594687089958,1731208
1126,1126,27594729224458,9315250
1127,1127,27594762576208,9378500
1128,1128,27594787256333,2257458
1129,1129,27594829261583,9422750
1130,1130,27594862548333,9263125
1131,1131,27594895948750,9446417
1132,1132,27594929247500,9346834
1133,1133,27594962628000,9310459
1134,1134,27594995904500,9386250
1135,1135,27595021287125,1600084
1136,1136,27595062548000,9291834
1137,1137,27595095900791,9347000
1138,1138,27595121328666,1531166
1139,1139,27595162788583,9366583
1140,1140,27595187741333,1801583
1141,1141,27595229391500,9281042
1142,1142,27595262656500,9406459
1143,1143,27595287730083,1379208
1144,1144,27595329305875,9226875
1145,1145,27595353901041,2071500
1146,1146,27595388063708,1424583
1147,1147,27595421325083,1477708
1148,1148,27595462545541,9146041
1149,1149,27595487356708,2277750
1150,1150,27595521432041,1571000
1151,1151,27595554654458,1434458
1152,1152,27595587965041,1424583
1153,1153,27595621230791,1399083
1154,1154,27595654673000,1472042
1155,1155,27595687457208,2432292
1156,1156,27595721303125,1440875
1157,1157,27595754873166,1641916
1158,1158,27595787532083,2636167
1159,1159,27595821311250,1538542
1160,1160,27595854772041,1577500
1161,1161,27595888035875,1572584
1162,1162,27595921367166,1592708
1163,1163,27595954847958,1681667
1164,1164,27595987612916,1192458
1165,1165,27596021448166,1652083
1166,1166,27596054819125,1710209
1167,1167,27596088100625,1591500
1168,1168,27596121499333,1708042
1169,1169,27596154797041,1653791
1170,1170,27596188172000,2178750
1171,1171,27596220976250,2605084
1172,1172,27596254744541,2773833
1173,1173,27596288111458,1670208
1174,1174,27596321462458,1694292
1175,1175,27596354807583,1721208
1176,1176,27596388277416,1793250
1177,1177,27596421126416,2854916
1178,1178,27596454838291,1727291
1179,1179,27596488158041,1703541
1180,1180,27596521548666,1707875
1181,1181,27596554953000,1767625
1182,1182,27596588268166,1892375
1183,1183,27596621541125,1813084
1184,1184,27596654546083,2886542
1185,1185,27596688395875,1878917
1186,1186,27596721375208,1543750
1187,1187,27596755168375,2041084
1188,1188,27596788328541,1922666
1189,1189,27596821545125,1672875
1190,1190,27596854961000,1840667
1191,1191,27596888154375,3175709
1192,1192,27596921689708,1926708
1193,1193,27596955035875,1811500
1194,1194,27596988363791,1941375
1195,1195,27597021798333,1872833
1196,1196,27597055096041,1852541
1197,1197,27597088353000,1809125
1198,1198,27597121402375,3146292
1199,1199,27597155122458,2009000
1200,1200,27597188551083,2625458
1201,1201,27597221813833,1971292
1202,1202,27597255248833,2155708
1203,1203,27597288552541,2042291
1204,1204,27597321477875,3191417
1205,1205,27597355220750,2081167
1206,1206,27597388588666,2034291
1207,1207,27597421957208,2171792
1208,1208,27597455331333,2210792
1209,1209,27597488642875,2082209
1210,1210,27597521961666,2142125
1211,1211,27597554918875,3292584
1212,1212,27597588626041,2210208
1213,1213,27597622035625,2320500
1214,1214,27597655353625,2211084
1215,1215,27597688706541,2249708
1216,1216,27597722076041,2306125
1217,1217,27597755398666,3372250
1218,1218,27597788267750,3237375
1219,1219,27597822063958,2333250
1220,1220,27597855416375,2276209
1221,1221,27597888690500,2557625
1222,1222,27597922113291,2241500
1223,1223,27597955532666,2372625
1224,1224,27597988868083,2280583
1225,1225,27598021818750,3492167
1226,1226,27598055498583,2372667
1227,1227,27598088929083,2391833
1228,1228,27598121880458,3450833
1229,1229,27598155555125,2524834
1230,1230,27598188826791,2823166
1231,1231,27598222310750,2428334
1232,1232,27598255643041,2483666
1233,1233,27598288571000,3512500
1234,1234,27598322264958,3317792
1235,1235,27598355659458,2493833
1236,1236,27598389075708,2496958
1237,1237,27598422321666,2614958
1238,1238,27598455665916,2496375
1239,1239,27598488623458,3554333
1240,1240,27598522359208,2669417
1241,1241,27598555659875,3680292
1242,1242,27598589112458,2707917
1243,1243,27598622428375,3113917
1244,1244,27598655868000,2674542
1245,1245,27598688802875,3190000
1246,1246,27598722499625,2673125
1247,1247,27598755747750,2605834
1248,1248,27598789119916,2749791
1249,1249,27598822480000,2672042
1250,1250,27598855463875,3801875
1251,1251,27598889160041,2671416
1252,1252,27598922568083,2738625
1253,1253,27598955878250,2651792
1254,1254,27598989269083,2738417
1255,1255,27599022575750,2746250
1256,1256,27599055932375,2695667
1257,1257,27599088933125,3948792
1258,1258,27599122651833,3009792
1259,1259,27599155976875,2790750
1260,1260,27599189351541,3349458
1261,1261,27599222649875,2729250
1262,1262,27599255932416,3137750
1263,1263,27599289340833,2824458
1264,1264,27599322330833,3915750
1265,1265,27599356036500,3182042
1266,1266,27599389402125,2885250
1267,1267,27599422772750,3035417
1268,1268,27599456089125,2874542
1269,1269,27599489470041,3006875
1270,1270,27599522764375,2860584
1271,1271,27599556153125,3019625
1272,1272,27599589551666,3088791
1273,1273,27599622828125,3365959
1274,1274,27599656245708,3052667
1275,1275,27599689485791,2988041
1276,1276,27599722392458,4094500
1277,1277,27599756241166,3699458
1278,1278,27599789535250,3032334
1279,1279,27599822941625,3140584
1280,1280,27599856229750,2819792
1281,1281,27599889587708,3057125
1282,1282,27599922979375,3059750
1283,1283,27599956350666,3131125
1284,1284,27599989252875,4229750
1285,1285,27600022906875,3559250
1286,1286,27600056351958,3197708
1287,1287,27600089701458,3141292
1288,1288,27600123031125,3190334
1289,1289,27600156361250,3168209
1290,1290,27600189275083,4868833
1291,1291,27600222912291,3660958
1292,1292,27600256477250,3327375
1293,1293,27600289826166,3285166
1294,1294,27600323043000,3158834
1295,1295,27600356456583,3252833
1296,1296,27600389801375,3273584
1297,1297,27600422730958,4379250
1298,1298,27600456461500,4014459
1299,1299,27600489783083,3237542
1300,1300,27600523217583,3330042
1301,1301,27600556549791,3234250
1302,1302,27600589900166,3327375
1303,1303,27600623212541,3317291
1304,1304,27600656594458,3370000
1305,1305,27600689534333,4455125
1306,1306,27600723268875,3488709
1307,1307,27600756635875,3450209
1308,1308,27600789961166,3389375
1309,1309,27600823262208,3385167
1310,1310,27600856749500,3571334
1311,1311,27600889954250,3454292
1312,1312,27600923327750,3556167
1313,1313,27600956668708,3524542
1314,1314,27600989658375,4654209
1315,1315,27601023351583,4368833
1316,1316,27601056727250,3594167
1317,1317,27601090088625,3615334
1318,1318,27601123447958,3555583
1319,1319,27601156810583,3638875
1320,1320,27601189716000,5353750
1321,1321,27601223398708,4452333
1322,1322,27601256700541,3735791
1323,1323,27601290196208,3745833
1324,1324,27601323515000,3718542
1325,1325,27601356831083,3722917
1326,1326,27601390211375,3572792
1327,1327,27601423135416,4785208
1328,1328,27601456839958,4567875
1329,1329,27601490157833,3692208
1330,1330,27601523597333,3780958
1331,1331,27601556959000,3876959
1332,1332,27601590274833,3768500
1333,1333,27601623637708,3761750
1334,1334,27601656519458,4950333
1335,1335,27601690301125,5354084
1336,1336,27601723671875,5024917
1337,1337,27601757016666,3860000
1338,1338,27601790368041,3873666
1339,1339,27601823719541,3917750
1340,1340,27601857112625,3987417
1341,1341,27601890050833,5284625
1342,1342,27601923325416,3560041
1343,1343,27601956640250,5091125
1344,1344,27601990457583,4928500
1345,1345,27602023791500,3946667
1346,1346,27602057142333,3957917
1347,1347,27602090506125,3949834
1348,1348,27602123406291,5135541
1349,1349,27602157118375,5064209
1350,1350,27602190554125,4568417
1351,1351,27602223457291,3510458
1352,1352,27602257225583,3961417
1353,1353,27602290578416,4040500
1354,1354,27602323564250,5280875
1355,1355,27602357242416,5202041
1356,1356,27602390408500,3973750
1357,1357,27602423907875,4111334
1358,1358,27602457315708,4123125
1359,1359,27602490593583,4057208
1360,1360,27602524012125,4209000
1361,1361,27602557353875,4200125
1362,1362,27602590691916,4174791
1363,1363,27602623595583,5310542
1364,1364,27602657359833,5634417
1365,1365,27602690734125,4147834
1366,1366,27602724004541,4124375
1367,1367,27602757334500,4133375
1368,1368,27602790697666,4079000
1369,1369,27602824174291,4304458
1370,1370,27602857020750,5375959
1371,1371,27602890741625,5793250
1372,1372,27602924172291,4259958
1373,1373,27602957550833,4373250
1374,1374,27602990828416,4437041
1375,1375,27603024192583,4324667
1376,1376,27603057156208,5561542
1377,1377,27603090880125,6094459
1378,1378,27603124166166,4378416
1379,1379,27603157590666,4425875
1380,1380,27603190963125,5540542
1381,1381,27603224296458,4414375
1382,1382,27603258254625,6009292
1383,1383,27603290975125,4441459
1384,1384,27603324373791,5382666
1385,1385,27603357670916,4455833
1386,1386,27603390618291,5618125
1387,1387,27603424298125,6015709
1388,1388,27603457770416,4593500
1389,1389,27603491059250,4499167
1390,1390,27603524545333,4712167
1391,1391,27603557723666,4438083
1392,1392,27603590998333,4521083
1393,1393,27603623998916,6658458
1394,1394,27603657730791,6983208
1395,1395,27603691141875,5508917
1396,1396,27603724436708,5519958
1397,1397,27603757889583,5607958
1398,1398,27603791132833,5270125
1399,1399,27603824571750,5556834
1400,1400,27603857877083,5571583
1401,1401,27603891133583,5577583
1402,1402,27603924126250,6671875
1403,1403,27603957976333,7189583
1404,1404,27603991196666,5497458
1405,1405,27604024614625,5540292
1406,1406,27604057970500,5467167
1407,1407,27604091283708,5596625
1408,1408,27604124226833,6702292
1409,1409,27604157988583,7063625
1410,1410,27604191410750,5617167
1411,1411,27604224503625,5252750
1412,1412,27604258016875,5579709
1413,1413,27604291382291,5625541
1414,1414,27604324754958,5588208
1415,1415,27604358116916,5677083
1416,1416,27604391042791,6732500
1417,1417,27604424711166,7060875
1418,1418,27604458139791,5688458
1419,1419,27604491480041,5659833
1420,1420,27604524838291,5700958
1421,1421,27604558194666,5624875
1422,1422,27604591544291,5691375
1423,1423,27604624528125,6769584
1424,1424,27604658189583,7110917
1425,1425,27604691591541,5664208
1426,1426,27604724870083,5600250
1427,1427,27604758232291,5648166
1428,1428,27604791327833,5187000
1429,1429,27604824928000,5534042
1430,1430,27604857913291,6776583
1431,1431,27604891600375,7018875
1432,1432,27604924990625,5469334
1433,1433,27604958399500,5723459
1434,1434,27604991676208,5605542
1435,1435,27605025016541,5573208
1436,1436,27605058333541,5586208
1437,1437,27605091364416,6758791
1438,1438,27605125011125,7044375
1439,1439,27605158451791,5705750
1440,1440,27605191761041,6013875
1441,1441,27605225151375,5726875
1442,1442,27605258371583,5568292
1443,1443,27605291828750,6938625
1444,1444,27605324977666,5303750
1445,1445,27605358069791,6698750
1446,1446,27605391837541,5542750
1447,1447,27605425187916,5689041
1448,1448,27605458527041,5673000
1449,1449,27605491529791,6782250
1450,1450,27605525150916,6998875
1451,1451,27605558582166,5624291
1452,1452,27605591877583,5528000
1453,1453,27605625267750,5771625
1454,1454,27605658633000,5572625
1455,1455,27605691968541,5607083
1456,1456,27605724900750,6731875
1457,1457,27605758607125,7028125
1458,1458,27605792051875,5507375
1459,1459,27605825321916,5468375
1460,1460,27605858249875,6293667
1461,1461,27605892099916,5648625
1462,1462,27605925502791,5766958
1463,1463,27605958376291,6764083
1464,1464,27605992047166,7075791
1465,1465,27606025438041,5590166
1466,1466,27606058771166,5625916
1467,1467,27606092158125,6118500
1468,1468,27606125471000,6070667
1469,1469,27606158814875,5989959
1470,1470,27606192218875,6441375
1471,1471,27606225175958,7139042
1472,1472,27606258866958,7606375
1473,1473,27606292255083,6036833
1474,1474,27606325544791,6013208
1475,1475,27606358904291,5970333
1476,1476,27606392242458,6096042
1477,1477,27606425592125,6124334
1478,1478,27606458953750,6257500
1479,1479,27606492307791,6156291
1480,1480,27606525243208,7037458
1481,1481,27606558942416,7534500
1482,1482,27606592377583,6107625
1483,1483,27606625669583,6000083
1484,1484,27606659074833,6056125
1485,1485,27606692409666,6025250
1486,1486,27606725312250,7095834
1487,1487,27606759052875,7561292
1488,1488,27606792324208,5968750
1489,1489,27606825801291,6125750
1490,1490,27606859122583,6119500
1491,1491,27606892452416,6103458
1492,1492,27606925374000,6879084
1493,1493,27606959079208,7479875
1494,1494,27606992233041,5818000
1495,1495,27607025871458,6094708
1496,1496,27607059230416,6121791
1497,1497,27607092534291,6021708
1498,1498,27607125877958,6086167
1499,1499,27607159238750,5907667
1500,1500,27607192166291,7237500
1501,1501,27607225511250,7104834
1502,1502,27607259315708,6134042
1503,1503,27607292672541,6000916
1504,1504,27607325961166,6072750
1505,1505,27607359368875,6506375
1506,1506,27607392648875,6284625
1507,1507,27607426005750,6429542
1508,1508,27607459351125,6474334
1509,1509,27607492305500,7332709
1510,1510,27607525997791,8135666
1511,1511,27607559388541,6479541
1512,1512,27607592804625,6400209
1513,1513,27607626054708,6516125
1514,1514,27607659440416,6457541
1515,1515,27607692774333,6395458
1516,1516,27607726104916,6525916
1517,1517,27607759054041,7308041
1518,1518,27607792851041,8116541
1519,1519,27607826161000,6597125
1520,1520,27607859501458,6474167
1521,1521,27607892847250,6409875
1522,1522,27607926201666,6455583
1523,1523,27607959636583,6218167
1524,1524,27607992456458,7354333
1525,1525,27608026246333,8133917
1526,1526,27608059598250,6307209
1527,1527,27608092951875,6484709
1528,1528,27608126346166,6460250
1529,1529,27608159612833,6404708
1530,1530,27608192890041,6339541
1531,1531,27608226341875,6476625
1532,1532,27608259320750,7334750
1533,1533,27608293036625,8111667
1534,1534,27608326393416,6415125
1535,1535,27608359723291,6475708
1536,1536,27608393042250,6476125
1537,1537,27608426408583,6226833
1538,1538,27608459795166,6436000
1539,1539,27608492701000,7315584
1540,1540,27608526409208,8121375
1541,1541,27608559812916,6353833
1542,1542,27608593173791,6514916
1543,1543,27608626480416,6543375
1544,1544,27608659916041,6453958
1545,1545,27608693205125,6471584
1546,1546,27608726134958,7407292
1547,1547,27608759813083,8098000
1548,1548,27608793239583,6630708
1549,1549,27608826550333,6381292
1550,1550,27608859908750,6540500
1551,1551,27608893295666,6639958
1552,1552,27608926603166,6569625
1553,1553,27608959969166,6686416
1554,1554,27608992964166,7371958
1555,1555,27609026602416,8204916
1556,1556,27609059992333,6668667
1557,1557,27609093395708,6598042
1558,1558,27609126687208,6665167
1559,1559,27609160000000,6647875
1560,1560,27609192906208,7590750
1561,1561,27609226665166,8213250
1562,1562,27609259978041,6681125
1563,1563,27609293434708,6702083
1564,1564,27609326789375,6772667
1565,1565,27609360131375,6954042
1566,1566,27609393464416,6879791
1567,1567,27609426873458,6895583
1568,1568,27609459781541,7510458
1569,1569,27609493481291,8375875
1570,1570,27609526844250,6795375
1571,1571,27609560213250,6899917
1572,1572,27609593526750,6904667
1573,1573,27609626907375,7071834
1574,1574,27609660293708,7095208
1575,1575,27609693211250,7612709
1576,1576,27609726992083,8545750
1577,1577,27609760306750,6945792
1578,1578,27609793669041,6977583
1579,1579,27609826968625,6988625
1580,1580,27609860331416,7055708
1581,1581,27609893713083,6961667
1582,1582,27609926610750,7474709
1583,1583,27609960300000,8588750
1584,1584,27609993711208,6884167
1585,1585,27610027048583,7014542
1586,1586,27610060419666,7089500
1587,1587,27610093784250,7168167
1588,1588,27610126723083,7719208
1589,1589,27610160438458,8656250
1590,1590,27610193725750,7403750
1591,1591,27610227122750,7201209
1592,1592,27610260551458,7236000
1593,1593,27610293802291,7926333
1594,1594,27610327168791,7212333
1595,1595,27610360145083,7802458
1596,1596,27610393795791,8713958
1597,1597,27610427001291,8933541
1598,1598,27610460337500,8436709
1599,1599,27610493707083,8951250
1600,1600,27610526961083,8603625
1601,1601,27610560322208,8215083
1602,1602,27610593989708,8634167
1603,1603,27610627323250,7304167
1604,1604,27610660697708,7352583
1605,1605,27610693958708,7325875
1606,1606,27610727364625,7393875
1607,1607,27610760706291,7378083
1608,1608,27610793973666,7307333
1609,1609,27610827156875,8042959
1610,1610,27610860683625,8973125
1611,1611,27610894074250,7382375
1612,1612,27610927431500,7443875
1613,1613,27610960772583,7484000
1614,1614,27610994104875,7345167
1615,1615,27611027081125,7821084
1616,1616,27611060747083,8957958
1617,1617,27611094184083,7406875
1618,1618,27611127476916,7589333
1619,1619,27611160819083,7592417
1620,1620,27611194183166,8125708
1621,1621,27611227584125,7582084
1622,1622,27611260901708,7541500
1623,1623,27611293870666,7947125
1624,1624,27611318880666,1304833
1625,1625,27611360845875,7575042
1626,1626,27611394223875,7659834
1627,1627,27611427242500,8270125
1628,1628,27611460573916,8826708
1629,1629,27611485562208,1152125
1630,1630,27611518854458,511917
1631,1631,27611561004416,7705416
1632,1632,27611594379458,7881792
1633,1633,27611627740375,7779084
1634,1634,27611661087500,7743709
1635,1635,27611694447000,7780917
1636,1636,27611727783416,8025708
1637,1637,27611760993708,7713500
1638,1638,27611794355791,7688458
1639,1639,27611827682166,7799833
1640,1640,27611861034416,7821083
1641,1641,27611894428208,7982208
1642,1642,27611927766833,7872333
1643,1643,27611961093583,7994083
1644,1644,27611994447166,7946250
1645,1645,27612027757916,7915541
1646,1646,27612060835833,7706542
1647,1647,27612094170166,8128250
1648,1648,27612119102875,968584
1649,1649,27612161114416,7946208
1650,1650,27612194326333,8096542
1651,1651,27612219112583,1394667
1652,1652,27612261287958,8117417
1653,1653,27612294624041,8081791
1654,1654,27612328057458,8078500
1655,1655,27612361324958,8189750
1656,1656,27612394705208,8184083
1657,1657,27612428029208,8250583
1658,1658,27612461054250,8894209
1659,1659,27612485995208,1379542
1660,1660,27612527895125,7903084
1661,1661,27612561518375,8245084
1662,1662,27612594820875,8166667
1663,1663,27612628293833,8487667
1664,1664,27612661492666,8172875
1665,1665,27612686087875,1578250
1666,1666,27612728089833,8392125
1667,1667,27612761178041,7840916
1668,1668,27612794874416,8330375
1669,1669,27612828210291,8305041
1670,1670,27612861511625,8352417
1671,1671,27612894943458,8515083
1672,1672,27612928275041,8267291
1673,1673,27612962050250,8955417
1674,1674,27612995006791,8206416
1675,1675,27613028305750,8375417
1676,1676,27613061652583,8473833
1677,1677,27613095018333,8430167
1678,1678,27613128388333,8525292
1679,1679,27613161803833,8544917
1680,1680,27613194566333,8812083
1681,1681,27613219570583,1495292
1682,1682,27613261718000,8285000
1683,1683,27613295126916,8586833
1684,1684,27613328366166,8395666
1685,1685,27613361784583,8388250
1686,1686,27613395109166,8486541
1687,1687,27613428442041,8546333
1688,1688,27613461768416,8505916
1689,1689,27613495115541,8556250
1690,1690,27613528512458,8572875
1691,1691,27613561828583,8495292
1692,1692,27613594741708,8604708
1693,1693,27613619816250,1715209
1694,1694,27613661835125,8502834
1695,1695,27613695225416,8564708
1696,1696,27613728593458,8788958
1697,1697,27613761916333,8626792
1698,1698,27613795257750,8632625
1699,1699,27613828206541,8651375
1700,1700,27613853242666,1898500
1701,1701,27613895263000,8675292
1702,1702,27613928679291,8692750
1703,1703,27613962024583,8748667
1704,1704,27613995341666,8580708
1705,1705,27614028258791,8641125
1706,1706,27614053327041,2058250
1707,1707,27614095334833,8771917
1708,1708,27614128779041,8686500
1709,1709,27614162052583,8772125
1710,1710,27614187433875,1515292
1711,1711,27614228668833,8786667
1712,1712,27614261680291,8656708
1713,1713,27614286766333,2161708
1714,1714,27614328782625,8945167
1715,1715,27614362033791,8767458
1716,1716,27614395508208,8955625
1717,1717,27614428888083,9046417
1718,1718,27614461752250,8776167
1719,1719,27614486841458,2267667
1720,1720,27614528868333,8905667
1721,1721,27614562268500,9040584
1722,1722,27614595623250,9055750
1723,1723,27614628969875,9072584
1724,1724,27614662318041,9071958
1725,1725,27614686984833,797542
1726,1726,27614728969208,8989792
1727,1727,27614762340875,9089667
1728,1728,27614795627208,9096000
1729,1729,27614829031291,9229041
1730,1730,27614862409291,9184166
1731,1731,27614895737083,9089542
1732,1732,27614929036000,9119792
1733,1733,27614961979416,8867000
1734,1734,27614986997458,2411042
1735,1735,27615029071916,9228875
1736,1736,27615062474708,9323083
1737,1737,27615095828833,9287250
1738,1738,27615129157916,9234833
1739,1739,27615153782125,1746750
1740,1740,27615187642708,1647500
1741,1741,27615229040958,9229750
1742,1742,27615262555791,9419291
1743,1743,27615295863541,9353041
1744,1744,27615329244416,9426041
1745,1745,27615362561333,9447083
1746,1746,27615395963791,9530458
1747,1747,27615420560916,742708
1748,1748,27615462557875,9299042
1749,1749,27615487883875,1429292
1750,1750,27615529295875,9319167
1751,1751,27615562573666,9322666
1752,1752,27615587855791,1372458
1753,1753,27615620646833,2409333
1754,1754,27615654451958,1318292
1755,1755,27615687780958,1305333
1756,1756,27615721080958,1336125
1757,1757,27615754571875,1509667
1758,1758,27615787851083,1478083
1759,1759,27615820690666,2446208
1760,1760,27615854546541,1367875
1761,1761,27615888002375,1482417
1762,1762,27615921149833,1260375
1763,1763,27615954603041,1501208
1764,1764,27615987942250,1494959
1765,1765,27616029483833,9494208
1766,1766,27616054120291,995958
1767,1767,27616088001666,1570791
1768,1768,27616121306833,1443917
1769,1769,27616154579708,1434417
1770,1770,27616187869125,2399334
1771,1771,27616221282958,1580042
1772,1772,27616254610500,1470042
1773,1773,27616287508750,2592209
1774,1774,27616321279166,2450416
1775,1775,27616354737500,1598375
1776,1776,27616387923708,1497375
1777,1777,27616421545291,1777833
1778,1778,27616454711375,1659709
1779,1779,27616488080666,1665375
1780,1780,27616521458333,1583625
1781,1781,27616554335208,2759375
1782,1782,27616588187458,1701375
1783,1783,27616621488041,1729500
1784,1784,27616654876625,1843542
1785,1785,27616688101250,1606459
1786,1786,27616721478125,1661167
1787,1787,27616754724416,1478000
1788,1788,27616787701750,2737917
1789,1789,27616821511791,1687291
1790,1790,27616855016791,1920375
1791,1791,27616888226416,1788250
1792,1792,27616921372333,1572750
1793,1793,27616954890250,1765250
1794,1794,27616988259166,1772000
1795,1795,27617021225375,2818834
1796,1796,27617054980500,1843542
1797,1797,27617088300833,1808375
1798,1798,27617121562041,1758333
1799,1799,27617155000333,1895583
